Date,Area Name,Electric,Plug-In Hybrid*,Hybrid,All Hybrids,Gas,Diesel,Electric: Difference,Plug-In Hybrid*: Difference,Hybrid: Difference,All Hybrids: Difference,Gas: Difference,Diesel: Difference,Year,Month
2021-01-31 00:00:00,Dare County,54,49,573,622,34355,2611,3,1,15,16,293,27,2021,01
2021-01-31 00:00:00,Harnett County,91,80,1095,1175,93716,5843,10,3,11,14,633,37,2021,01
2021-01-31 00:00:00,Henderson County,134,121,2028,2149,94799,6080,7,-2,22,20,127,5,2021,01
2021-01-31 00:00:00,Hertford County,3,2,96,98,16731,1359,2,0,2,2,-13,-33,2021,01
2021-01-31 00:00:00,Hoke County,21,17,390,407,38275,2164,0,-1,9,8,224,10,2021,01
2021-01-31 00:00:00,Iredell County,253,141,2037,2178,148857,10288,10,2,32,34,817,62,2021,01
2021-01-31 00:00:00,Johnston County,161,150,2074,2224,157898,9894,11,4,43,47,1132,100,2021,01
2021-01-31 00:00:00,McDowell County,17,24,370,394,39529,2580,1,0,3,3,175,20,2021,01
2021-01-31 00:00:00,Pender County,39,40,726,766,50220,3565,2,2,12,14,246,2,2021,01
2021-01-31 00:00:00,Perquimans County,3,12,139,151,11295,927,0,1,2,3,23,-11,2021,01
2021-01-31 00:00:00,Pitt County,122,78,1683,1761,113586,5308,4,2,17,19,557,29,2021,01
2021-01-31 00:00:00,Robeson County,18,11,540,551,89772,4703,2,0,16,16,377,72,2021,01
2021-01-31 00:00:00,Wilson County,29,23,524,547,61251,4094,-2,-1,11,10,296,21,2021,01
2021-06-30 00:00:00,Alamance County,189,132,2011,2143,133212,7362,7,1,21,22,130,8,2021,06
2021-06-30 00:00:00,Ashe County,13,14,261,275,25630,2593,1,-1,9,8,-56,15,2021,06
2021-06-30 00:00:00,Caldwell County,56,45,683,728,72590,5088,7,0,11,11,14,27,2021,06
2021-06-30 00:00:00,Craven County,71,67,1204,1271,79314,4322,2,2,27,29,65,-11,2021,06
2021-06-30 00:00:00,Edgecombe County,20,11,242,253,37498,1678,-1,-1,-4,-5,-11,7,2021,06
2021-06-30 00:00:00,Greene County,5,4,124,128,15191,1193,0,0,2,2,-12,4,2021,06
2021-06-30 00:00:00,Jackson County,34,48,477,525,30343,2692,5,1,7,8,169,-14,2021,06
2021-06-30 00:00:00,Lenoir County,27,21,372,393,42906,3312,0,0,12,12,-217,11,2021,06
2021-06-30 00:00:00,Macon County,45,35,405,440,32487,2853,4,2,-3,-1,103,42,2021,06
2021-06-30 00:00:00,New Hanover County,499,232,3571,3803,158775,7395,22,15,71,86,310,-26,2021,06
2021-06-30 00:00:00,Rowan County,91,99,1295,1394,115194,10249,5,7,17,24,214,63,2021,06
2021-06-30 00:00:00,Sampson County,11,13,326,339,54144,4757,0,-1,8,7,-65,38,2021,06
2021-06-30 00:00:00,Scotland County,9,6,197,203,25000,981,0,0,7,7,-50,0,2021,06
2021-06-30 00:00:00,Stokes County,17,24,415,439,44636,3324,4,3,3,6,74,29,2021,06
2021-06-30 00:00:00,Wake County,5427,2116,24537,26653,781394,35021,169,63,288,351,3945,181,2021,06
2021-06-30 00:00:00,Wilson County,40,28,553,581,62293,4168,0,0,0,0,-33,51,2021,06
2021-05-31 00:00:00,Brunswick County,199,137,2301,2438,122461,5437,11,7,51,58,814,11,2021,05
2021-05-31 00:00:00,Cabarrus County,406,178,2555,2733,163272,9392,16,3,41,44,603,23,2021,05
2021-05-31 00:00:00,Chatham County,417,181,2218,2399,65278,4411,2,4,42,46,225,11,2021,05
2021-05-31 00:00:00,Cumberland County,242,213,2892,3105,217628,9221,17,18,38,56,892,56,2021,05
2021-05-31 00:00:00,Dare County,65,52,603,655,35265,2643,0,5,2,7,79,13,2021,05
2021-05-31 00:00:00,Guilford County,789,436,7626,8062,364705,20378,20,38,92,130,1565,140,2021,05
2021-05-31 00:00:00,Henderson County,159,134,2118,2252,96369,6279,4,4,18,22,431,39,2021,05
2021-05-31 00:00:00,Hertford County,4,4,98,102,17347,1375,0,0,2,2,60,1,2021,05
2021-05-31 00:00:00,Macon County,41,33,408,441,32384,2811,4,2,4,6,121,3,2021,05
2021-05-31 00:00:00,Martin County,1,4,132,136,19385,1163,-1,0,-4,-4,4,10,2021,05
2021-05-31 00:00:00,New Hanover County,477,217,3500,3717,158465,7421,17,11,40,51,933,52,2021,05
2021-05-31 00:00:00,Sampson County,11,14,318,332,54209,4719,0,1,1,2,121,26,2021,05
2021-05-31 00:00:00,Tyrrell County,,2,28,30,2820,310,,0,2,2,-12,3,2021,05
2021-05-31 00:00:00,Washington County,2,3,60,63,9464,668,0,0,0,0,10,10,2021,05
2021-05-31 00:00:00,Yadkin County,12,15,298,313,36727,3253,0,0,1,1,-17,32,2021,05
2021-03-31 00:00:00,Alamance County,169,120,1959,2079,131810,7257,7,0,63,63,1580,69,2021,03
2021-03-31 00:00:00,Alleghany County,4,8,95,103,10848,1375,1,0,1,1,144,13,2021,03
2021-03-31 00:00:00,Bladen County,6,3,166,169,27178,1979,0,-2,-2,-4,424,18,2021,03
2021-03-31 00:00:00,Clay County,6,14,190,204,10326,881,1,1,4,5,111,11,2021,03
2021-03-31 00:00:00,Davidson County,78,78,1407,1485,140212,18976,7,2,33,35,1673,221,2021,03
2021-03-31 00:00:00,Durham County,1063,556,7697,8253,197309,6251,43,14,95,109,2517,38,2021,03
2021-03-31 00:00:00,Iredell County,275,144,2146,2290,150721,10492,22,6,82,88,1614,143,2021,03
2021-03-31 00:00:00,Lincoln County,101,74,804,878,73571,5467,14,3,23,26,930,77,2021,03
2021-03-31 00:00:00,Montgomery County,19,8,215,223,23106,1704,2,-2,4,2,268,43,2021,03
2021-03-31 00:00:00,Onslow County,91,96,1721,1817,128050,7293,7,6,55,61,1577,72,2021,03
2021-03-31 00:00:00,Pasquotank County,15,25,337,362,30125,1916,1,2,9,11,395,22,2021,03
2021-03-31 00:00:00,Pender County,46,43,749,792,50906,3679,3,3,16,19,606,81,2021,03
2021-03-31 00:00:00,Rutherford County,27,33,570,603,55526,4118,1,0,4,4,650,69,2021,03
2021-03-31 00:00:00,Surry County,36,27,597,624,66811,9787,4,1,14,15,596,83,2021,03
2021-03-31 00:00:00,Swain County,8,7,153,160,13423,1386,1,0,-5,-5,177,6,2021,03
2021-08-31 00:00:00,Alamance County,210,138,2065,2203,133416,7376,3,4,20,24,235,-16,2021,08
2021-08-31 00:00:00,Avery County,16,4,152,156,16079,1689,0,0,3,3,19,10,2021,08
2021-08-31 00:00:00,Franklin County,66,57,785,842,55267,3651,1,1,14,15,101,37,2021,08
2021-08-31 00:00:00,Guilford County,883,475,7865,8340,364037,20772,20,15,72,87,-560,56,2021,08
2021-08-31 00:00:00,Hyde County,3,3,25,28,3608,507,-1,0,-1,-1,32,18,2021,08
2021-08-31 00:00:00,Lenoir County,28,19,390,409,42878,3304,-2,-1,16,15,-94,-2,2021,08
2021-08-31 00:00:00,Mecklenburg County,3588,1416,15821,17237,729731,35699,112,42,212,254,1176,286,2021,08
2021-08-31 00:00:00,Pender County,66,56,802,858,51748,3816,1,4,-1,3,-19,33,2021,08
2021-08-31 00:00:00,Pitt County,157,106,1784,1890,115891,5494,5,3,-15,-12,-146,3,2021,08
2021-08-31 00:00:00,Rutherford County,35,37,615,652,56058,4249,0,-1,7,6,102,47,2021,08
2021-08-31 00:00:00,Sampson County,14,16,330,346,54179,4844,3,2,-2,0,-29,51,2021,08
2021-08-31 00:00:00,Vance County,22,17,328,345,35132,1846,0,0,1,1,-83,8,2021,08
2021-08-31 00:00:00,Wilkes County,29,18,667,685,63275,4990,2,1,1,2,1,34,2021,08
2022-04-30 00:00:00,Alexander County,24,26,347,373,34514,2887,0,2,4,6,-122,18,2022,04
2022-04-30 00:00:00,Carteret County,141,71,994,1065,60544,4335,4,3,16,19,-135,-5,2022,04
2022-04-30 00:00:00,Caswell County,7,9,215,224,21257,1497,-2,-1,2,1,-70,5,2022,04
2022-04-30 00:00:00,Chatham County,592,243,2449,2692,66286,4563,8,4,6,10,-171,-15,2022,04
2022-04-30 00:00:00,Cherokee County,21,28,276,304,25824,2068,0,-3,3,0,-99,-18,2022,04
2022-04-30 00:00:00,Franklin County,100,58,871,929,56573,3770,10,3,21,24,-77,8,2022,04
2022-04-30 00:00:00,Hertford County,8,4,116,120,17167,1415,0,0,3,3,-153,4,2022,04
2022-04-30 00:00:00,Martin County,2,5,150,155,19170,1174,0,0,6,6,-150,-4,2022,04
2022-04-30 00:00:00,Nash County,70,42,808,850,79209,5568,2,1,18,19,-349,32,2022,04
2022-04-30 00:00:00,Stokes County,30,29,460,489,44590,3438,4,2,9,11,-184,-14,2022,04
2022-04-30 00:00:00,Transylvania County,94,53,681,734,27257,2343,3,6,6,12,3,11,2022,04
2022-04-30 00:00:00,Union County,1022,326,3420,3746,184077,13470,39,12,49,61,-482,-15,2022,04
2022-04-30 00:00:00,Yadkin County,25,21,335,356,36565,3443,-1,2,0,2,-196,35,2022,04
2022-04-30 00:00:00,Yancey County,20,24,301,325,18197,1719,2,0,-2,-2,-35,0,2022,04
2022-06-30 00:00:00,Alexander County,23,26,358,384,34550,2858,-1,0,7,7,41,-23,2022,06
2022-06-30 00:00:00,Cabarrus County,703,255,2979,3234,164962,9918,29,14,63,77,24,32,2022,06
2022-06-30 00:00:00,Chatham County,634,250,2489,2739,66379,4602,33,2,6,8,71,17,2022,06
2022-06-30 00:00:00,Chowan County,14,11,161,172,11901,1005,0,-1,2,1,16,18,2022,06
2022-06-30 00:00:00,Cleveland County,70,38,776,814,82679,5514,5,0,2,2,-169,61,2022,06
2022-06-30 00:00:00,Hyde County,2,3,28,31,3643,526,0,0,0,0,14,8,2022,06
2022-06-30 00:00:00,Jackson County,55,58,554,612,30348,2729,3,0,12,12,210,-7,2022,06
2022-06-30 00:00:00,Lee County,90,58,857,915,47601,3005,8,0,11,11,-39,19,2022,06
2022-06-30 00:00:00,Lenoir County,39,23,425,448,42473,3278,2,1,-1,0,-220,8,2022,06
2022-06-30 00:00:00,Pamlico County,19,18,171,189,11120,1007,0,0,3,3,18,18,2022,06
2022-06-30 00:00:00,Stokes County,31,29,477,506,44486,3428,0,-1,2,1,10,-4,2022,06
2022-05-31 00:00:00,Beaufort County,49,21,541,562,40103,3440,1,-1,0,-1,-121,-3,2022,05
2022-05-31 00:00:00,Cleveland County,65,38,774,812,82848,5453,-2,1,3,4,-389,-4,2022,05
2022-05-31 00:00:00,Dare County,101,71,654,725,35456,2777,0,5,-6,-1,-78,2,2022,05
2022-05-31 00:00:00,Durham County,1694,801,8887,9688,198751,6780,29,24,88,112,-296,5,2022,05
2022-05-31 00:00:00,Halifax County,30,14,341,355,42916,2208,1,1,6,7,-199,-5,2022,05
2022-05-31 00:00:00,Mitchell County,16,9,159,168,14835,1182,0,0,4,4,12,1,2022,05
2022-05-31 00:00:00,Perquimans County,15,14,154,168,11653,994,0,0,0,0,-59,-12,2022,05
2022-05-31 00:00:00,Rockingham County,58,50,764,814,78918,5099,1,1,17,18,-294,-7,2022,05
2021-12-31 00:00:00,Anson County,2,,98,98,18840,1576,0,,1,1,3,8,2021,12
2021-12-31 00:00:00,Ashe County,18,16,298,314,25788,2612,-1,0,13,13,15,19,2021,12
2021-12-31 00:00:00,Cherokee County,19,30,254,284,25782,2050,1,1,5,6,59,7,2021,12
2021-12-31 00:00:00,Craven County,108,80,1272,1352,79771,4500,2,2,5,7,135,61,2021,12
2021-12-31 00:00:00,Cumberland County,371,231,3110,3341,215858,9452,16,2,12,14,-243,35,2021,12
2021-12-31 00:00:00,Davie County,66,33,604,637,39741,3317,3,1,14,15,74,18,2021,12
2021-12-31 00:00:00,Lenoir County,35,23,412,435,43122,3283,3,2,20,22,17,-39,2021,12
2021-12-31 00:00:00,Northampton County,4,4,113,117,16879,1431,0,0,1,1,-2,10,2021,12
2021-12-31 00:00:00,Pamlico County,15,18,165,183,11109,951,-1,0,4,4,64,2,2021,12
2021-12-31 00:00:00,Pasquotank County,22,34,389,423,30517,2003,-1,1,5,6,-9,5,2021,12
2021-12-31 00:00:00,Stanly County,39,45,411,456,54734,4787,0,2,0,2,125,-19,2021,12
2021-12-31 00:00:00,Transylvania County,85,38,656,694,26967,2302,7,-1,7,6,-97,-2,2021,12
2021-12-31 00:00:00,Tyrrell County,1,3,25,28,2812,311,,1,0,1,-17,0,2021,12
2020-05-01 00:00:00,Alamance County,123,103,1810,1913,128632,6840,-1,3,-12,-9,-626,-9,2020,05
2020-05-01 00:00:00,Anson County,3,2,87,89,18532,1416,0,0,-2,-2,10,-9,2020,05
2020-05-01 00:00:00,Buncombe County,603,474,6171,6645,195588,12067,1,3,-45,-42,-1559,-25,2020,05
2020-05-01 00:00:00,Carteret County,56,45,763,808,57893,3836,-1,-1,-23,-24,-402,-21,2020,05
2020-05-01 00:00:00,Cherokee County,7,18,205,223,24838,1880,0,1,-2,-1,-147,-7,2020,05
2020-05-01 00:00:00,Davidson County,40,79,1271,1350,138256,18624,-1,-2,-6,-8,-590,-3,2020,05
2020-05-01 00:00:00,Davie County,28,23,467,490,38824,3163,0,0,-3,-3,-118,21,2020,05
2020-05-01 00:00:00,Greene County,2,2,116,118,14688,1075,0,0,3,3,-28,-1,2020,05
2020-05-01 00:00:00,Halifax County,10,8,271,279,42245,2000,1,0,2,2,-69,-34,2020,05
2020-05-01 00:00:00,Jackson County,15,34,426,460,29394,2540,1,0,-9,-9,-172,23,2020,05
2020-05-01 00:00:00,Moore County,99,92,1676,1768,81541,11747,-1,-3,-8,-11,-564,11,2020,05
2020-05-01 00:00:00,Northampton County,2,,102,102,16566,1302,0,,-1,-1,-69,12,2020,05
2020-05-01 00:00:00,Stanly County,19,26,375,401,52946,4443,1,-1,-3,-4,-261,-6,2020,05
2020-05-01 00:00:00,Watauga County,49,29,583,612,34883,2849,4,-1,-12,-13,-633,-36,2020,05
2021-11-30 00:00:00,Alexander County,24,22,320,342,34432,2830,1,0,0,0,-117,6,2021,11
2021-11-30 00:00:00,Caldwell County,64,52,710,762,72441,5249,0,1,-4,-3,-129,-9,2021,11
2021-11-30 00:00:00,Craven County,106,78,1267,1345,79636,4439,5,0,7,7,-9,58,2021,11
2021-11-30 00:00:00,Davie County,63,32,590,622,39667,3299,1,3,2,5,-60,1,2021,11
2021-11-30 00:00:00,Halifax County,22,12,329,341,43457,2195,-1,0,0,0,30,-5,2021,11
2021-11-30 00:00:00,Jackson County,41,50,513,563,30102,2696,2,4,11,15,-4,6,2021,11
2021-11-30 00:00:00,Martin County,1,5,135,140,19274,1169,0,0,2,2,-20,-9,2021,11
2021-11-30 00:00:00,McDowell County,48,26,414,440,40238,2759,1,0,8,8,-8,4,2021,11
2021-11-30 00:00:00,Onslow County,133,129,1971,2100,129445,7552,2,4,29,33,-219,-26,2021,11
2021-11-30 00:00:00,Pamlico County,16,18,161,179,11045,949,1,1,4,5,-6,2,2021,11
2021-11-30 00:00:00,Pasquotank County,23,33,384,417,30526,1998,2,1,4,5,-13,-9,2021,11
2021-11-30 00:00:00,Robeson County,32,23,623,646,92792,5139,2,2,3,5,-149,14,2021,11
2021-11-30 00:00:00,Rockingham County,46,44,726,770,79243,5012,1,2,8,10,-164,9,2021,11
2021-11-30 00:00:00,Rutherford County,42,35,640,675,56190,4269,6,-2,13,11,61,7,2021,11
2020-04-01 00:00:00,Chowan County,9,3,118,121,11469,926,0,0,-5,-5,-93,-19,2020,04
2020-04-01 00:00:00,Currituck County,15,9,298,307,24266,2270,1,-1,-6,-7,-245,-21,2020,04
2020-04-01 00:00:00,Duplin County,7,10,249,259,44577,3765,0,0,-1,-1,-634,4,2020,04
2020-04-01 00:00:00,Haywood County,43,51,678,729,53100,3987,0,0,3,3,-614,-30,2020,04
2020-04-01 00:00:00,Henderson County,96,114,1949,2063,95415,6017,-5,-3,-5,-8,-1503,-111,2020,04
2020-04-01 00:00:00,Hoke County,14,20,369,389,37689,2055,2,1,-12,-11,-617,0,2020,04
2020-04-01 00:00:00,Jackson County,14,34,435,469,29566,2517,0,1,-3,-2,-417,-45,2020,04
2020-04-01 00:00:00,New Hanover County,304,181,3184,3365,154732,7013,9,1,-27,-26,-2429,-87,2020,04
2020-04-01 00:00:00,Pamlico County,9,8,132,140,10702,882,0,0,0,0,-79,1,2020,04
2020-04-01 00:00:00,Rowan County,48,73,1191,1264,113340,9695,0,-1,-17,-18,-1419,-106,2020,04
2020-04-01 00:00:00,Rutherford County,20,28,549,577,54613,3872,1,-1,-9,-10,-830,-23,2020,04
2020-04-01 00:00:00,Transylvania County,41,27,592,619,27533,2133,1,0,-11,-11,-644,-40,2020,04
2020-04-01 00:00:00,Tyrrell County,,1,24,25,2764,286,,0,-1,-1,-32,1,2020,04
2020-03-01 00:00:00,Avery County,9,3,120,123,15709,1570,0,0,3,3,64,0,2020,03
2020-03-01 00:00:00,Davidson County,40,83,1284,1367,140845,18674,-2,1,5,6,359,114,2020,03
2020-03-01 00:00:00,Hyde County,5,,28,28,3685,509,0,,2,2,-15,-12,2020,03
2020-03-01 00:00:00,Iredell County,186,129,1942,2071,149468,10195,17,3,51,54,609,12,2020,03
2020-03-01 00:00:00,Lincoln County,63,62,807,869,73492,5262,1,0,10,10,57,13,2020,03
2020-03-01 00:00:00,Moore County,98,92,1701,1793,82909,11778,0,0,-6,-6,210,232,2020,03
2020-03-01 00:00:00,Person County,15,14,341,355,37441,2491,1,0,3,3,102,-48,2020,03
2020-03-01 00:00:00,Randolph County,37,71,1172,1243,122221,9291,1,0,0,0,166,-16,2020,03
2020-03-01 00:00:00,Rutherford County,19,29,558,587,55443,3895,0,0,5,5,117,27,2020,03
2020-03-01 00:00:00,Stanly County,18,28,381,409,53722,4466,-1,-1,7,6,102,-10,2020,03
2020-03-01 00:00:00,Union County,397,206,2657,2863,180060,12020,15,3,4,7,622,10,2020,03
2020-03-01 00:00:00,Yadkin County,6,13,262,275,36939,3094,-1,0,7,7,113,4,2020,03
2021-04-30 00:00:00,Alexander County,19,23,315,338,34489,2820,1,0,4,4,169,34,2021,04
2021-04-30 00:00:00,Alleghany County,4,8,99,107,10999,1375,0,0,4,4,151,1,2021,04
2021-04-30 00:00:00,Bertie County,1,3,88,91,16467,1215,0,1,5,6,112,2,2021,04
2021-04-30 00:00:00,Camden County,6,10,141,151,9498,891,1,0,4,4,83,-2,2021,04
2021-04-30 00:00:00,Chowan County,15,4,133,137,11750,964,0,0,-4,-4,46,11,2021,04
2021-04-30 00:00:00,Cleveland County,36,24,693,717,83507,5394,1,1,4,5,375,24,2021,04
2021-04-30 00:00:00,Edgecombe County,20,12,242,254,37358,1680,3,0,1,1,256,27,2021,04
2021-04-30 00:00:00,Henderson County,155,130,2100,2230,95938,6240,9,3,17,20,435,55,2021,04
2021-04-30 00:00:00,Lee County,51,43,723,766,47283,2946,9,0,31,31,354,43,2021,04
2021-04-30 00:00:00,Pasquotank County,17,25,344,369,30264,1931,2,0,7,7,141,15,2021,04
2021-04-30 00:00:00,Pender County,54,42,766,808,51313,3736,8,-1,16,15,409,58,2021,04
2021-04-30 00:00:00,Scotland County,10,7,189,196,24890,974,1,0,1,1,144,17,2021,04
2020-06-01 00:00:00,Ashe County,9,13,207,220,24819,2417,-1,0,-5,-5,-89,-10,2020,06
2020-06-01 00:00:00,Avery County,11,3,120,123,15354,1582,1,0,2,2,-30,2,2020,06
2020-06-01 00:00:00,Davie County,27,23,464,487,38577,3147,-1,0,-3,-3,-247,-16,2020,06
2020-06-01 00:00:00,Duplin County,7,10,239,249,44281,3777,1,0,-7,-7,-148,12,2020,06
2020-06-01 00:00:00,Durham County,796,525,7091,7616,193075,5944,-9,7,-78,-71,-1167,-23,2020,06
2020-06-01 00:00:00,Granville County,31,35,523,558,47940,2543,-1,3,-7,-4,-237,-11,2020,06
2020-06-01 00:00:00,Henderson County,96,110,1930,2040,94260,5974,-2,-2,-1,-3,-498,-21,2020,06
2020-06-01 00:00:00,McDowell County,16,23,356,379,39276,2494,1,0,3,3,54,23,2020,06
2020-06-01 00:00:00,Watauga County,50,30,596,626,34667,2857,1,1,13,14,-216,8,2020,06
2020-06-01 00:00:00,Wilkes County,14,14,575,589,61560,4719,0,0,3,3,-204,-29,2020,06
2020-06-01 00:00:00,Yadkin County,7,12,269,281,36203,3101,0,0,4,4,-205,14,2020,06
2021-02-28 00:00:00,Burke County,44,39,752,791,73747,4503,2,0,10,10,27,-9,2021,02
2021-02-28 00:00:00,Cherokee County,11,21,234,255,25151,2004,1,1,2,3,3,-3,2021,02
2021-02-28 00:00:00,Dare County,55,50,589,639,34520,2613,1,1,16,17,165,2,2021,02
2021-02-28 00:00:00,Graham County,1,4,50,54,6923,758,0,0,1,1,5,-127,2021,02
2021-02-28 00:00:00,Johnston County,164,155,2077,2232,158027,9968,3,5,3,8,129,74,2021,02
2021-02-28 00:00:00,Lee County,44,40,683,723,46399,2865,-1,1,10,11,-70,-2,2021,02
2021-02-28 00:00:00,Lenoir County,26,16,345,361,42093,3215,-1,0,4,4,-117,-38,2021,02
2021-02-28 00:00:00,Onslow County,84,90,1666,1756,126473,7221,4,3,25,28,143,-3,2021,02
2021-02-28 00:00:00,Robeson County,19,15,543,558,89802,4699,1,4,3,7,30,-4,2021,02
2021-02-28 00:00:00,Surry County,32,26,583,609,66215,9704,1,1,6,7,-57,-421,2021,02
2021-02-28 00:00:00,Vance County,18,12,291,303,34592,1734,-2,-1,6,5,-77,12,2021,02
2020-01-31 00:00:00,Davidson County,40,83,1263,1346,140445,19248,1,-1,10,9,952,188,2020,01
2020-01-31 00:00:00,Haywood County,42,51,659,710,53556,4009,1,1,-3,-2,180,43,2020,01
2020-01-31 00:00:00,Lenoir County,15,16,332,348,42656,3236,1,1,5,6,79,25,2020,01
2020-01-31 00:00:00,Mitchell County,7,7,127,134,14562,1136,0,0,0,0,23,-3,2020,01
2020-01-31 00:00:00,Montgomery County,8,9,204,213,23091,1631,0,0,1,1,111,9,2020,01
2020-01-31 00:00:00,Pamlico County,5,8,129,137,10800,884,-1,1,1,2,5,12,2020,01
2020-01-31 00:00:00,Richmond County,12,5,205,210,35109,1741,1,-1,-2,-3,51,-17,2020,01
2020-01-31 00:00:00,Union County,377,203,2644,2847,179171,11986,14,1,9,10,1455,103,2020,01
2020-01-31 00:00:00,Wilkes County,13,15,587,602,62619,4802,1,2,8,10,184,15,2020,01
2020-01-31 00:00:00,Yadkin County,6,11,255,266,36760,3104,1,0,-1,-1,177,15,2020,01
2021-07-31 00:00:00,Carteret County,105,61,895,956,60062,4199,11,4,9,13,211,26,2021,07
2021-07-31 00:00:00,Catawba County,156,129,1802,1931,139209,9987,6,4,24,28,-29,49,2021,07
2021-07-31 00:00:00,Edgecombe County,22,11,248,259,37334,1678,2,0,6,6,-163,1,2021,07
2021-07-31 00:00:00,Gates County,6,4,80,84,9941,858,1,0,1,1,22,0,2021,07
2021-07-31 00:00:00,Graham County,1,4,47,51,7053,788,0,0,-2,-2,1,-1,2021,07
2021-07-31 00:00:00,Lee County,67,50,751,801,47346,2981,5,5,2,7,-139,19,2021,07
2021-07-31 00:00:00,Richmond County,15,9,272,281,35177,1904,-2,1,5,6,-179,11,2021,07
2021-07-31 00:00:00,Swain County,9,10,169,179,13657,1431,0,0,3,3,-41,-10,2021,07
2021-07-31 00:00:00,Transylvania County,69,36,641,677,27248,2277,5,1,7,8,-73,28,2021,07
2018-12-31 00:00:00,Camden County,2,5,98,103,8909,753,0,-1,3,2,-9,4,2018,12
2018-12-31 00:00:00,Cleveland County,10,18,568,586,77046,4831,1,-1,-1,-2,265,11,2018,12
2018-12-31 00:00:00,Haywood County,28,44,631,675,50687,3838,-1,0,7,7,141,-13,2018,12
2018-12-31 00:00:00,Hertford County,,2,81,83,16614,1362,,0,0,0,47,0,2018,12
2018-12-31 00:00:00,Hyde County,5,,20,20,3676,494,0,,-1,-1,-15,-3,2018,12
2018-12-31 00:00:00,Randolph County,29,60,1076,1136,118278,9008,3,0,9,9,-161,9,2018,12
2018-12-31 00:00:00,Rowan County,32,70,1088,1158,110198,9117,0,7,1,8,-221,66,2018,12
2018-12-31 00:00:00,Sampson County,2,10,263,273,52236,4226,1,0,-1,-1,-125,-8,2018,12
2018-12-31 00:00:00,Vance County,9,9,210,219,34208,1571,1,1,-4,-3,-120,-8,2018,12
2020-07-01 00:00:00,Anson County,3,1,83,84,18581,1423,0,0,-5,-5,78,-3,2020,07
2020-07-01 00:00:00,Carteret County,62,44,764,808,57803,3864,3,-2,-4,-6,53,37,2020,07
2020-07-01 00:00:00,Catawba County,99,103,1576,1679,135733,9266,0,2,3,5,376,109,2020,07
2020-07-01 00:00:00,Cherokee County,7,20,222,242,24790,1908,-1,0,11,11,-8,11,2020,07
